Type, Ligne,Identifiant de l'élément,Structure,Statut de l'élément,Nom base français,Nom attribut français,Nom frontière français,Code de la catégorie,Tags français,Unité français,Contributeur,Programme,Url du programme,Source,Localisation géographique,Sous-localisation géographique français,Date de création,Date de modification,Période de validité,Incertitude,Réglementations,Transparence,Qualité,Qualité TeR,Qualité GR,Qualité TiR,Qualité C,Qualité P,Qualité M,Commentaire français,Type poste,Nom poste français,Total poste non décomposé,CO2f,CH4f,CH4b,N2O,Code gaz supplémentaire 1,Valeur gaz supplémentaire 1,Code gaz supplémentaire 2,Valeur gaz supplémentaire 2,Code gaz supplémentaire 3,Valeur gaz supplémentaire 3,Code gaz supplémentaire 4,Valeur gaz supplémentaire 4,Code gaz supplémentaire 5,Valeur gaz supplémentaire 5,Autres GES,CO2b
,Poste,21228,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises) - 100,"180 sièges, trajet de 4000",5000 km,Transport de marchandises > Aérien > Capacité de 100 à 180 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Emissions fugitives,trainée de condensation,1.32,0,0,0,0,Divers,1.32,,,,,,,,,0,0
,Poste,21228,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises) - 100,"180 sièges, trajet de 4000",5000 km,Transport de marchandises > Aérien > Capacité de 100 à 180 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,kerosène jet A1,0.279,0.252,0.0269,0,0,Divers,0,,,,,,,,,0,0
,Elément,21229,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises) - 180,"250 sièges, trajet de 4000",5000 km,Transport de marchandises > Aérien > Capacité de 180 à 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,3.07,1.65,0.0282,0,0,Divers,1.39,,,,,,,,,0,0
,Poste,21229,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises) - 180,"250 sièges, trajet de 4000",5000 km,Transport de marchandises > Aérien > Capacité de 180 à 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,kerosène jet A1,1.39,1.39,0,0,0,Divers,0,,,,,,,,,0,0
,Poste,21229,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises) - 180,"250 sièges, trajet de 4000",5000 km,Transport de marchandises > Aérien > Capacité de 180 à 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Emissions fugitives,trainée de condensation,1.39,0,0,0,0,Divers,1.39,,,,,,,,,0,0
,Poste,21229,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises) - 180,"250 sièges, trajet de 4000",5000 km,Transport de marchandises > Aérien > Capacité de 180 à 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,kerosène jet A1,0.292,0.264,0.0282,0,0,Divers,0,,,,,,,,,0,0
,Elément,21230,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),"plus de 250 sièges, trajet de 4000",5000 km,Transport de marchandises > Aérien > Capacité de plus de 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,2.58,1.39,0.0237,0,0,Divers,1.17,,,,,,,,,0,0
,Poste,21230,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),"plus de 250 sièges, trajet de 4000",5000 km,Transport de marchandises > Aérien > Capacité de plus de 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,kerosène jet A1,1.17,1.17,0,0,0,Divers,0,,,,,,,,,0,0
,Poste,21230,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),"plus de 250 sièges, trajet de 4000",5000 km,Transport de marchandises > Aérien > Capacité de plus de 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Emissions fugitives,trainée de condensation,1.17,0,0,0,0,Divers,1.17,,,,,,,,,0,0
,Poste,21230,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),"plus de 250 sièges, trajet de 4000",5000 km,Transport de marchandises > Aérien > Capacité de plus de 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,kerosène jet A1,0.246,0.222,0.0237,0,0,Divers,0,,,,,,,,,0,0
,Elément,21231,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),100,"180 sièges, trajet de 5000-6000 km",Transport de marchandises > Aérien > Capacité de 100 à 180 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,2.86,1.54,0.0263,0,0,Divers,1.29,,,,,,,,,0,0
,Poste,21231,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),100,"180 sièges, trajet de 5000-6000 km",Transport de marchandises > Aérien > Capacité de 100 à 180 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,kerosène jet A1,1.29,1.29,0,0,0,Divers,0,,,,,,,,,0,0
,Poste,21231,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),100,"180 sièges, trajet de 5000-6000 km",Transport de marchandises > Aérien > Capacité de 100 à 180 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Emissions fugitives,trainée de condensation,1.29,0,0,0,0,Divers,1.29,,,,,,,,,0,0
,Poste,21231,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),100,"180 sièges, trajet de 5000-6000 km",Transport de marchandises > Aérien > Capacité de 100 à 180 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,kerosène jet A1,0.272,0.246,0.0263,0,0,Divers,0,,,,,,,,,0,0
,Elément,21232,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),180,"250 sièges, trajet de 5000-6000 km",Transport de marchandises > Aérien > Capacité de 180 à 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,2.3,1.24,0.0212,0,0,Divers,1.04,,,,,,,,,0,0
,Poste,21232,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),180,"250 sièges, trajet de 5000-6000 km",Transport de marchandises > Aérien > Capacité de 180 à 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,kerosène jet A1,1.04,1.04,0,0,0,Divers,0,,,,,,,,,0,0
,Poste,21232,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),180,"250 sièges, trajet de 5000-6000 km",Transport de marchandises > Aérien > Capacité de 180 à 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Emissions fugitives,trainée de condensation,1.04,0,0,0,0,Divers,1.04,,,,,,,,,0,0
,Poste,21232,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),180,"250 sièges, trajet de 5000-6000 km",Transport de marchandises > Aérien > Capacité de 180 à 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,kerosène jet A1,0.219,0.198,0.0212,0,0,Divers,0,,,,,,,,,0,0
,Elément,21233,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),"plus de 250 sièges, trajet de 5000-6000 km",,Transport de marchandises > Aérien > Capacité de plus de 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,2.23,1.2,0.0205,0,0,Divers,1.01,,,,,,,,,0,0
,Poste,21233,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),"plus de 250 sièges, trajet de 5000-6000 km",,Transport de marchandises > Aérien > Capacité de plus de 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,kerosène jet A1,1.01,1.01,0,0,0,Divers,0,,,,,,,,,0,0
,Poste,21233,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),"plus de 250 sièges, trajet de 5000-6000 km",,Transport de marchandises > Aérien > Capacité de plus de 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Emissions fugitives,trainée de condensation,1.01,0,0,0,0,Divers,1.01,,,,,,,,,0,0
,Poste,21233,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),"plus de 250 sièges, trajet de 5000-6000 km",,Transport de marchandises > Aérien > Capacité de plus de 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,kerosène jet A1,0.213,0.192,0.0205,0,0,Divers,0,,,,,,,,,0,0
,Elément,21234,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),180,"250 sièges, trajet de 6000-7000 km",Transport de marchandises > Aérien > Capacité de 180 à 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,2.23,1.2,0.0205,0,0,Divers,1.01,,,,,,,,,0,0
,Poste,21234,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),180,"250 sièges, trajet de 6000-7000 km",Transport de marchandises > Aérien > Capacité de 180 à 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,kerosène jet A1,1.01,1.01,0,0,0,Divers,0,,,,,,,,,0,0
,Poste,21234,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),180,"250 sièges, trajet de 6000-7000 km",Transport de marchandises > Aérien > Capacité de 180 à 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Emissions fugitives,trainée de condensation,1.01,0,0,0,0,Divers,1.01,,,,,,,,,0,0
,Poste,21234,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),180,"250 sièges, trajet de 6000-7000 km",Transport de marchandises > Aérien > Capacité de 180 à 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,kerosène jet A1,0.213,0.192,0.0205,0,0,Divers,0,,,,,,,,,0,0
,Elément,21235,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),"plus de 250 sièges, trajet de 6000-7000 km",,Transport de marchandises > Aérien > Capacité de plus de 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,2.09,1.13,0.0192,0,0,Divers,0.946,,,,,,,,,0,0
,Poste,21235,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),"plus de 250 sièges, trajet de 6000-7000 km",,Transport de marchandises > Aérien > Capacité de plus de 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,kerosène jet A1,0.946,0.946,0,0,0,Divers,0,,,,,,,,,0,0
,Poste,21235,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),"plus de 250 sièges, trajet de 6000-7000 km",,Transport de marchandises > Aérien > Capacité de plus de 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Emissions fugitives,trainée de condensation,0.946,0,0,0,0,Divers,0.946,,,,,,,,,0,0
,Poste,21235,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),"plus de 250 sièges, trajet de 6000-7000 km",,Transport de marchandises > Aérien > Capacité de plus de 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,kerosène jet A1,0.199,0.18,0.0192,0,0,Divers,0,,,,,,,,,0,0
,Elément,21236,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),180,"250 sièges, trajet de 7000-8000 km",Transport de marchandises > Aérien > Capacité de 180 à 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,2.02,1.09,0.0186,0,0,Divers,0.914,,,,,,,,,0,0
,Poste,21236,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),180,"250 sièges, trajet de 7000-8000 km",Transport de marchandises > Aérien > Capacité de 180 à 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,kerosène jet A1,0.914,0.914,0,0,0,Divers,0,,,,,,,,,0,0
,Poste,21236,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),180,"250 sièges, trajet de 7000-8000 km",Transport de marchandises > Aérien > Capacité de 180 à 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Emissions fugitives,trainée de condensation,0.914,0,0,0,0,Divers,0.914,,,,,,,,,0,0
,Poste,21236,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),180,"250 sièges, trajet de 7000-8000 km",Transport de marchandises > Aérien > Capacité de 180 à 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,kerosène jet A1,0.193,0.174,0.0186,0,0,Divers,0,,,,,,,,,0,0
,Elément,21237,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),"plus de 250 sièges, trajet de 7000-8000 km",,Transport de marchandises > Aérien > Capacité de plus de 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,2.09,1.13,0.0192,0,0,Divers,0.946,,,,,,,,,0,0
,Poste,21237,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),"plus de 250 sièges, trajet de 7000-8000 km",,Transport de marchandises > Aérien > Capacité de plus de 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,kerosène jet A1,0.946,0.946,0,0,0,Divers,0,,,,,,,,,0,0
,Poste,21237,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),"plus de 250 sièges, trajet de 7000-8000 km",,Transport de marchandises > Aérien > Capacité de plus de 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Emissions fugitives,trainée de condensation,0.946,0,0,0,0,Divers,0.946,,,,,,,,,0,0
,Poste,21237,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),"plus de 250 sièges, trajet de 7000-8000 km",,Transport de marchandises > Aérien > Capacité de plus de 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,kerosène jet A1,0.199,0.18,0.0192,0,0,Divers,0,,,,,,,,,0,0
,Elément,21238,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),180,"250 sièges, trajet de 8000-9000 km",Transport de marchandises > Aérien > Capacité de 180 à 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,2.23,1.2,0.0205,0,0,Divers,1.01,,,,,,,,,0,0
,Poste,21238,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),180,"250 sièges, trajet de 8000-9000 km",Transport de marchandises > Aérien > Capacité de 180 à 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,kerosène jet A1,1.01,1.01,0,0,0,Divers,0,,,,,,,,,0,0
,Poste,21238,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),180,"250 sièges, trajet de 8000-9000 km",Transport de marchandises > Aérien > Capacité de 180 à 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Emissions fugitives,trainée de condensation,1.01,0,0,0,0,Divers,1.01,,,,,,,,,0,0
,Poste,21238,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),180,"250 sièges, trajet de 8000-9000 km",Transport de marchandises > Aérien > Capacité de 180 à 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,kerosène jet A1,0.213,0.192,0.0205,0,0,Divers,0,,,,,,,,,0,0
,Elément,21239,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),"plus de 250 sièges, trajet de 8000-9000 km",,Transport de marchandises > Aérien > Capacité de plus de 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,2.3,1.24,0.0212,0,0,Divers,1.04,,,,,,,,,0,0
,Poste,21239,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),"plus de 250 sièges, trajet de 8000-9000 km",,Transport de marchandises > Aérien > Capacité de plus de 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,kerosène jet A1,1.04,1.04,0,0,0,Divers,0,,,,,,,,,0,0
,Poste,21239,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),"plus de 250 sièges, trajet de 8000-9000 km",,Transport de marchandises > Aérien > Capacité de plus de 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Emissions fugitives,trainée de condensation,1.04,0,0,0,0,Divers,1.04,,,,,,,,,0,0
,Poste,21239,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),"plus de 250 sièges, trajet de 8000-9000 km",,Transport de marchandises > Aérien > Capacité de plus de 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,kerosène jet A1,0.219,0.198,0.0212,0,0,Divers,0,,,,,,,,,0,0
,Elément,21240,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),180,"250 sièges, trajet de 9000-10000 km",Transport de marchandises > Aérien > Capacité de 180 à 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,2.16,1.16,0.0199,0,0,Divers,0.977,,,,,,,,,0,0
,Poste,21240,élément décomposé par poste et par gaz,Valide générique,Avion (marchandises),180,"250 sièges, trajet de 9000-10000 km",Transport de marchandises > Aérien > Capacité de 180 à 250 sièges,"fret aérien, Avion",kgCO2e/tonne.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,kerosène jet A1,0.977,0.977,0,0,0,Divers,0,,,,,,,,,0,0
