Type,Ligne,Identifiant de l'élément,Structure,Statut de l'élément,Nom base français,Nom attribut français,Nom frontière français,Code de la catégorie,Tags français,Unité français,Contributeur,Programme,Url du programme,Source,Localisation géographique,Sous-localisation géographique français,Date de création,Date de modification,Période de validité,Incertitude,Réglementations,Transparence,Qualité,Qualité TeR,Qualité GR,Qualité TiR,Qualité C,Qualité P,Qualité M,Commentaire français,Type poste,Nom poste français,Total poste non décomposé,CO2f,CH4f,CH4b,N2O,Code gaz supplémentaire 1,Valeur gaz supplémentaire 1,Code gaz supplémentaire 2,Valeur gaz supplémentaire 2,Code gaz supplémentaire 3,Valeur gaz supplémentaire 3,Code gaz supplémentaire 4,Valeur gaz supplémentaire 4,Code gaz supplémentaire 5,Valeur gaz supplémentaire 5,Autres GES,CO2b
,Elément,21788,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"plus de 250 sièges, trajet de 6000-7000 km",,Transport de personnes > Aérien > Capacité de plus de 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.209,0.113,1.92E-3,0,0,Divers,0.0946,,,,,,,,,0,0
,Poste,21788,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"plus de 250 sièges, trajet de 6000-7000 km",,Transport de personnes > Aérien > Capacité de plus de 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,kerosène jet A1,0.0946,0.0946,0,0,0,Divers,0,,,,,,,,,0,0
,Poste,21788,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"plus de 250 sièges, trajet de 6000-7000 km",,Transport de personnes > Aérien > Capacité de plus de 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Emissions fugitives,trainée de condensation,0.0946,0,0,0,0,Divers,0.0946,,,,,,,,,0,0
,Poste,21788,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"plus de 250 sièges, trajet de 6000-7000 km",,Transport de personnes > Aérien > Capacité de plus de 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,kerosène jet A1,0.0199,0.018,1.92E-3,0,0,Divers,0,,,,,,,,,0,0
,Elément,21789,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"180-250 sièges, trajet de 7000-8000 km",,Transport de personnes > Aérien > Capacité de 180 à 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.202,0.109,1.86E-3,0,0,Divers,0.0914,,,,,,,,,0,0
,Poste,21789,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"180-250 sièges, trajet de 7000-8000 km",,Transport de personnes > Aérien > Capacité de 180 à 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,kerosène jet A1,0.0914,0.0914,0,0,0,Divers,0,,,,,,,,,0,0
,Poste,21789,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"180-250 sièges, trajet de 7000-8000 km",,Transport de personnes > Aérien > Capacité de 180 à 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Emissions fugitives,trainée de condensation,0.0914,0,0,0,0,Divers,0.0914,,,,,,,,,0,0
,Poste,21789,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"180-250 sièges, trajet de 7000-8000 km",,Transport de personnes > Aérien > Capacité de 180 à 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,kerosène jet A1,0.0193,0.0174,1.86E-3,0,0,Divers,0,,,,,,,,,0,0
,Elément,21790,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"plus de 250 sièges, trajet de 7000-8000 km",,Transport de personnes > Aérien > Capacité de plus de 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.209,0.113,1.92E-3,0,0,Divers,0.0946,,,,,,,,,0,0
,Poste,21790,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"plus de 250 sièges, trajet de 7000-8000 km",,Transport de personnes > Aérien > Capacité de plus de 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,kerosène jet A1,0.0946,0.0946,0,0,0,Divers,0,,,,,,,,,0,0
,Poste,21790,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"plus de 250 sièges, trajet de 7000-8000 km",,Transport de personnes > Aérien > Capacité de plus de 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Emissions fugitives,trainée de condensation,0.0946,0,0,0,0,Divers,0.0946,,,,,,,,,0,0
,Poste,21790,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"plus de 250 sièges, trajet de 7000-8000 km",,Transport de personnes > Aérien > Capacité de plus de 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,kerosène jet A1,0.0199,0.018,1.92E-3,0,0,Divers,0,,,,,,,,,0,0
,Elément,21791,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"180-250 sièges, trajet de 8000-9000 km",,Transport de personnes > Aérien > Capacité de 180 à 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.223,0.12,2.05E-3,0,0,Divers,0.101,,,,,,,,,0,0
,Poste,21791,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"180-250 sièges, trajet de 8000-9000 km",,Transport de personnes > Aérien > Capacité de 180 à 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,kerosène jet A1,0.101,0.101,0,0,0,Divers,0,,,,,,,,,0,0
,Poste,21791,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"180-250 sièges, trajet de 8000-9000 km",,Transport de personnes > Aérien > Capacité de 180 à 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Emissions fugitives,trainée de condensation,0.101,0,0,0,0,Divers,0.101,,,,,,,,,0,0
,Poste,21791,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"180-250 sièges, trajet de 8000-9000 km",,Transport de personnes > Aérien > Capacité de 180 à 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,kerosène jet A1,0.0213,0.0192,2.05E-3,0,0,Divers,0,,,,,,,,,0,0
,Elément,21792,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"plus de 250 sièges, trajet de 8000-9000 km",,Transport de personnes > Aérien > Capacité de plus de 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.23,0.124,2.12E-3,0,0,Divers,0.104,,,,,,,,,0,0
,Poste,21792,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"plus de 250 sièges, trajet de 8000-9000 km",,Transport de personnes > Aérien > Capacité de plus de 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,kerosène jet A1,0.104,0.104,0,0,0,Divers,0,,,,,,,,,0,0
,Poste,21792,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"plus de 250 sièges, trajet de 8000-9000 km",,Transport de personnes > Aérien > Capacité de plus de 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Emissions fugitives,trainée de condensation,0.104,0,0,0,0,Divers,0.104,,,,,,,,,0,0
,Poste,21792,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"plus de 250 sièges, trajet de 8000-9000 km",,Transport de personnes > Aérien > Capacité de plus de 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,kerosène jet A1,0.0219,0.0198,2.12E-3,0,0,Divers,0,,,,,,,,,0,0
,Elément,21793,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"180-250 sièges, trajet de 9000-10000 km",,Transport de personnes > Aérien > Capacité de 180 à 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.216,0.116,1.99E-3,0,0,Divers,0.0977,,,,,,,,,0,0
,Poste,21793,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"180-250 sièges, trajet de 9000-10000 km",,Transport de personnes > Aérien > Capacité de 180 à 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,kerosène jet A1,0.0977,0.0977,0,0,0,Divers,0,,,,,,,,,0,0
,Poste,21793,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"180-250 sièges, trajet de 9000-10000 km",,Transport de personnes > Aérien > Capacité de 180 à 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Emissions fugitives,trainée de condensation,0.0977,0,0,0,0,Divers,0.0977,,,,,,,,,0,0
,Poste,21793,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"180-250 sièges, trajet de 9000-10000 km",,Transport de personnes > Aérien > Capacité de 180 à 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,kerosène jet A1,0.0206,0.0186,1.99E-3,0,0,Divers,0,,,,,,,,,0,0
,Elément,21794,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"plus de 250 sièges, trajet de 9000-10000 km",,Transport de personnes > Aérien > Capacité de plus de 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.223,0.12,2.05E-3,0,0,Divers,0.101,,,,,,,,,0,0
,Poste,21794,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"plus de 250 sièges, trajet de 9000-10000 km",,Transport de personnes > Aérien > Capacité de plus de 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,kerosène jet A1,0.101,0.101,0,0,0,Divers,0,,,,,,,,,0,0
,Poste,21794,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"plus de 250 sièges, trajet de 9000-10000 km",,Transport de personnes > Aérien > Capacité de plus de 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Emissions fugitives,trainée de condensation,0.101,0,0,0,0,Divers,0.101,,,,,,,,,0,0
,Poste,21794,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"plus de 250 sièges, trajet de 9000-10000 km",,Transport de personnes > Aérien > Capacité de plus de 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,kerosène jet A1,0.0213,0.0192,2.05E-3,0,0,Divers,0,,,,,,,,,0,0
,Elément,21795,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"plus de 250 sièges, trajet de 10000-11000 km",,Transport de personnes > Aérien > Capacité de plus de 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.216,0.116,1.99E-3,0,0,Divers,0.0977,,,,,,,,,0,0
,Poste,21795,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"plus de 250 sièges, trajet de 10000-11000 km",,Transport de personnes > Aérien > Capacité de plus de 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,kerosène jet A1,0.0977,0.0977,0,0,0,Divers,0,,,,,,,,,0,0
,Poste,21795,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"plus de 250 sièges, trajet de 10000-11000 km",,Transport de personnes > Aérien > Capacité de plus de 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Emissions fugitives,trainée de condensation,0.0977,0,0,0,0,Divers,0.0977,,,,,,,,,0,0
,Poste,21795,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"plus de 250 sièges, trajet de 10000-11000 km",,Transport de personnes > Aérien > Capacité de plus de 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,kerosène jet A1,0.0206,0.0186,1.99E-3,0,0,Divers,0,,,,,,,,,0,0
,Elément,21796,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"plus de 250 sièges, trajet de > 11000 km",,Transport de personnes > Aérien > Capacité de plus de 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.223,0.12,2.05E-3,0,0,Divers,0.101,,,,,,,,,0,0
,Poste,21796,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"plus de 250 sièges, trajet de > 11000 km",,Transport de personnes > Aérien > Capacité de plus de 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,kerosène jet A1,0.101,0.101,0,0,0,Divers,0,,,,,,,,,0,0
,Poste,21796,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"plus de 250 sièges, trajet de > 11000 km",,Transport de personnes > Aérien > Capacité de plus de 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Emissions fugitives,trainée de condensation,0.101,0,0,0,0,Divers,0.101,,,,,,,,,0,0
,Poste,21796,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"plus de 250 sièges, trajet de > 11000 km",,Transport de personnes > Aérien > Capacité de plus de 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,kerosène jet A1,0.0213,0.0192,2.05E-3,0,0,Divers,0,,,,,,,,,0,0
,Elément,21813,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"plus de 250 sièges, trajet de 3000-4000 km",,Transport de personnes > Aérien > Capacité de plus de 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.251,0.135,2.31E-3,0,0,Divers,0.114,,,,,,,,,0,0
,Poste,21813,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"plus de 250 sièges, trajet de 3000-4000 km",,Transport de personnes > Aérien > Capacité de plus de 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,kerosène jet A1,0.114,0.114,0,0,0,Divers,0,,,,,,,,,0,0
,Poste,21813,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"plus de 250 sièges, trajet de 3000-4000 km",,Transport de personnes > Aérien > Capacité de plus de 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Emissions fugitives,trainée de condensation,0.114,0,0,0,0,Divers,0.114,,,,,,,,,0,0
,Poste,21813,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"plus de 250 sièges, trajet de 3000-4000 km",,Transport de personnes > Aérien > Capacité de plus de 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,kerosène jet A1,0.0239,0.0216,2.31E-3,0,0,Divers,0,,,,,,,,,0,0
,Elément,21814,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"180-250 sièges, trajet de 3000-4000 km",,Transport de personnes > Aérien > Capacité de 180 à 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.23,0.124,2.12E-3,0,0,Divers,0.104,,,,,,,,,0,0
,Poste,21814,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"180-250 sièges, trajet de 3000-4000 km",,Transport de personnes > Aérien > Capacité de 180 à 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,kerosène jet A1,0.104,0.104,0,0,0,Divers,0,,,,,,,,,0,0
,Poste,21814,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"180-250 sièges, trajet de 3000-4000 km",,Transport de personnes > Aérien > Capacité de 180 à 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Emissions fugitives,trainée de condensation,0.104,0,0,0,0,Divers,0.104,,,,,,,,,0,0
,Poste,21814,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"180-250 sièges, trajet de 3000-4000 km",,Transport de personnes > Aérien > Capacité de 180 à 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,kerosène jet A1,0.0219,0.0198,2.12E-3,0,0,Divers,0,,,,,,,,,0,0
,Elément,21815,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"180-250 sièges, trajet de 1000-2000 km",,Transport de personnes > Aérien > Capacité de 180 à 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,0.216,0.116,1.99E-3,0,0,Divers,0.0977,,,,,,,,,0,0
,Poste,21815,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"180-250 sièges, trajet de 1000-2000 km",,Transport de personnes > Aérien > Capacité de 180 à 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,kerosène jet A1,0.0977,0.0977,0,0,0,Divers,0,,,,,,,,,0,0
,Poste,21815,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"180-250 sièges, trajet de 1000-2000 km",,Transport de personnes > Aérien > Capacité de 180 à 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Emissions fugitives,trainée de condensation,0.0977,0,0,0,0,Divers,0.0977,,,,,,,,,0,0
,Poste,21815,élément décomposé par poste et par gaz,Valide générique,Avion (voyageurs),"180-250 sièges, trajet de 1000-2000 km",,Transport de personnes > Aérien > Capacité de 180 à 250 sièges,"Avion, transport de personne aérien",kgCO2e/passager.km,ADEME,OEET,http://www2.ademe.fr/servlet/KBaseShow?sort=-1&cid=96&m=3&catid=25282,,Monde,Monde,Novembre 2014,Novembre 2014,Décembre 2017,50%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,kerosène jet A1,0.0206,0.0186,1.99E-3,0,0,Divers,0,,,,,,,,,0,0
