Type ,Ligne,Identifiant de l'élément,Structure,Statut de l'élément,Nom base français,Nom attribut français,Nom frontière français,Code de la catégorie,Tags français,Unité français,Contributeur,Programme,Url du programme,Source,Localisation géographique,Sous-localisation géographique français,Date de création,Date de modification,Période de validité,Incertitude,Réglementations,Transparence,Qualité,Qualité TeR,Qualité GR,Qualité TiR,Qualité C,Qualité P,Qualité M,Commentaire français,Type poste,Nom poste français,Total poste non décomposé,CO2f,CH4f,CH4b,N2O,Code gaz supplémentaire 1,Valeur gaz supplémentaire 1,Code gaz supplémentaire 2,Valeur gaz supplémentaire 2,Code gaz supplémentaire 3,Valeur gaz supplémentaire 3,Code gaz supplémentaire 4,Valeur gaz supplémentaire 4,Code gaz supplémentaire 5,Valeur gaz supplémentaire 5,Autres GES,CO2b
,Poste,13560,élément décomposé par poste et par gaz,Valide générique,Propane,inclus maritime,,Combustibles > Fossiles > Gazeux > Propane et butane,"Propane, combustible liquide",kgCO2e/litre,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,0.256,0.185,0.0711,0,0,,,,,,,,,,,0,0
,Elément,13851,élément décomposé par poste et par gaz,Valide générique,"GNL, Gaz Naturel Liquéfié","(inclus routier, maritime et fluvial)",,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, GNL, gaz naturel liquéfié, Info GES",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Novembre 2014,déc-20,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,,,3.51,3.28,0.195,0,0.0329,,,,,,,,,,,0,0
,Poste,13851,élément décomposé par poste et par gaz,Valide générique,"GNL, Gaz Naturel Liquéfié","(inclus routier, maritime et fluvial)",,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, GNL, gaz naturel liquéfié, Info GES",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Novembre 2014,déc-20,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Combustion,,2.81,2.77,7.44E-3,0,0.0329,,,,,,,,,,,0,0
,Poste,13851,élément décomposé par poste et par gaz,Valide générique,"GNL, Gaz Naturel Liquéfié","(inclus routier, maritime et fluvial)",,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, GNL, gaz naturel liquéfié, Info GES",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Novembre 2014,déc-20,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Amont,,0.704,0.517,0.187,0,0,,,,,,,,,,,0,0
,Elément,13990,élément décomposé par poste et par gaz,Valide générique,Gazole non routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Autres usages,"combustible liquide, gazole, gasoil, diesel, gazole non routier",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,89.7,86.8,1.46,0,1.41,,,,,,,,,,,0,0
,Poste,13990,élément décomposé par poste et par gaz,Valide générique,Gazole non routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Autres usages,"combustible liquide, gazole, gasoil, diesel, gazole non routier",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,71,70.4,0.0318,0,0.564,,,,,,,,,,,0,0
,Poste,13990,élément décomposé par poste et par gaz,Valide générique,Gazole non routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Autres usages,"combustible liquide, gazole, gasoil, diesel, gazole non routier",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,18.7,16.4,1.43,0,0.843,,,,,,,,,,,0,0
,Elément,14014,élément décomposé par poste et par gaz,Valide générique,Gazole non routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Autres usages,"combustible liquide, gazole, gasoil, diesel, gazole non routier, Info GES",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,déc-20,10%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,,,3.75,3.63,0.0612,0,0.0577,,,,,,,,,,,0,0
,Poste,14014,élément décomposé par poste et par gaz,Valide générique,Gazole non routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Autres usages,"combustible liquide, gazole, gasoil, diesel, gazole non routier, Info GES",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,déc-20,10%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Combustion,,2.98,2.95,1.33E-3,0,0.0237,,,,,,,,,,,0,0.172
,Poste,14014,élément décomposé par poste et par gaz,Valide générique,Gazole non routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Autres usages,"combustible liquide, gazole, gasoil, diesel, gazole non routier, Info GES",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,déc-20,10%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Amont,,0.776,0.682,0.0599,0,0.034,,,,,,,,,,,0,-0.172
,Elément,14015,élément décomposé par poste et par gaz,Valide générique,Gazole non routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Autres usages,"combustible liquide, gazole, gasoil, diesel, gazole non routier, Info GES",kgCO2e/litre,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,déc-20,10%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,,,3.17,3.07,0.0517,0,0.0488,,,,,,,,,,,0,0
,Poste,14015,élément décomposé par poste et par gaz,Valide générique,Gazole non routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Autres usages,"combustible liquide, gazole, gasoil, diesel, gazole non routier, Info GES",kgCO2e/litre,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,déc-20,10%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Combustion,,2.52,2.49,1.13E-3,0,0.02,,,,,,,,,,,0,0.145
,Poste,14015,élément décomposé par poste et par gaz,Valide générique,Gazole non routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Autres usages,"combustible liquide, gazole, gasoil, diesel, gazole non routier, Info GES",kgCO2e/litre,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,déc-20,10%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Amont,,0.656,0.576,0.0506,0,0.0287,,,,,,,,,,,0,-0.145
,Elément,14022,élément décomposé par poste et par gaz,Valide générique,"GNL, Gaz Naturel Liquéfié","(inclus routier, maritime et fluvial)",,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, GNL, gaz naturel liquéfié",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,70.8,66.2,3.93,0,0.663,,,,,,,,,,,0,0
,Poste,14022,élément décomposé par poste et par gaz,Valide générique,"GNL, Gaz Naturel Liquéfié","(inclus routier, maritime et fluvial)",,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, GNL, gaz naturel liquéfié",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Combustion,,56.6,55.8,0.15,0,0.663,,,,,,,,,,,0,0
,Poste,14022,élément décomposé par poste et par gaz,Valide générique,"GNL, Gaz Naturel Liquéfié","(inclus routier, maritime et fluvial)",,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, GNL, gaz naturel liquéfié",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Amont,,14.2,10.4,3.78,0,0,,,,,,,,,,,0,0
,Elément,14028,élément décomposé par poste et par gaz,Valide générique,GPL pour véhicule routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, GPL, gaz de pétrole liquefié",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,75.4,71.6,3.09,0,0.663,,,,,,,,,,,0,0
,Poste,14028,élément décomposé par poste et par gaz,Valide générique,GPL pour véhicule routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, GPL, gaz de pétrole liquefié",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Combustion,,64.8,64,0.0915,0,0.663,,,,,,,,,,,0,0
,Poste,14028,élément décomposé par poste et par gaz,Valide générique,GPL pour véhicule routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, GPL, gaz de pétrole liquefié",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Amont,,10.6,7.63,3,0,0,,,,,,,,,,,0,0
,Elément,14029,élément décomposé par poste et par gaz,Valide générique,GPL pour véhicule routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, GPL, gaz de pétrole liquefié",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Novembre 2014,Décembre 2017,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,3.45,3.28,0.141,0,0.0303,,,,,,,,,,,0,0
,Poste,14029,élément décomposé par poste et par gaz,Valide générique,GPL pour véhicule routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, GPL, gaz de pétrole liquefié",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Novembre 2014,Décembre 2017,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Amont,,0.487,0.35,0.137,0,0,,,,,,,,,,,0,0
,Poste,14029,élément décomposé par poste et par gaz,Valide générique,GPL pour véhicule routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, GPL, gaz de pétrole liquefié",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Novembre 2014,Décembre 2017,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Combustion,,2.97,2.93,4.19E-3,0,0.0303,,,,,,,,,,,0,0
,Elément,14031,élément décomposé par poste et par gaz,Valide générique,GPL pour véhicule routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, GPL, gaz de pétrole liquefié, Info GES",kgCO2e/litre,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,déc-20,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,,,1.86,1.77,0.0761,0,0.0163,,,,,,,,,,,0,0
,Poste,14031,élément décomposé par poste et par gaz,Valide générique,GPL pour véhicule routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, GPL, gaz de pétrole liquefié, Info GES",kgCO2e/litre,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,déc-20,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Combustion,,1.6,1.58,2.25E-3,0,0.0163,,,,,,,,,,,0,0
,Poste,14031,élément décomposé par poste et par gaz,Valide générique,GPL pour véhicule routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, GPL, gaz de pétrole liquefié, Info GES",kgCO2e/litre,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,déc-20,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Amont,,0.262,0.188,0.0738,0,0,,,,,,,,,,,0,0
,Elément,14033,élément décomposé par poste et par gaz,Valide générique,HFO (Heavy Fuel Oil),ISO 8217 classes RME à RMK,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage maritime et fluvial,"combustible liquide, HFO (heavy fuel oil)",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,91.5,89.5,1.52,0,0.464,,,,,,,,,,,0,0
,Poste,14033,élément décomposé par poste et par gaz,Valide générique,HFO (Heavy Fuel Oil),ISO 8217 classes RME à RMK,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage maritime et fluvial,"combustible liquide, HFO (heavy fuel oil)",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,78.5,78,0.06,0,0.464,,,,,,,,,,,0,0
,Poste,14033,élément décomposé par poste et par gaz,Valide générique,HFO (Heavy Fuel Oil),ISO 8217 classes RME à RMK,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage maritime et fluvial,"combustible liquide, HFO (heavy fuel oil)",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,13,11.5,1.46,0,0,,,,,,,,,,,0,0
,Elément,14034,élément décomposé par poste et par gaz,Valide générique,HFO (Heavy Fuel Oil),ISO 8217 classes RME à RMK,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage maritime et fluvial,"combustible liquide, HFO (heavy fuel oil), Info GES",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,déc-20,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,,,3.64,3.58,0.0465,0,0.0186,,,,,,,,,,,0,0
,Poste,14034,élément décomposé par poste et par gaz,Valide générique,HFO (Heavy Fuel Oil),ISO 8217 classes RME à RMK,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage maritime et fluvial,"combustible liquide, HFO (heavy fuel oil), Info GES",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,déc-20,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Combustion,,3.14,3.12,2.40E-3,0,0.0186,,,,,,,,,,,0,0
,Poste,14034,élément décomposé par poste et par gaz,Valide générique,HFO (Heavy Fuel Oil),ISO 8217 classes RME à RMK,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage maritime et fluvial,"combustible liquide, HFO (heavy fuel oil), Info GES",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,déc-20,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Amont,,0.503,0.459,0.0441,0,0,,,,,,,,,,,0,0
,Elément,14036,élément décomposé par poste et par gaz,Valide générique,HFO (Heavy Fuel Oil),ISO 8217 classes RME à RMK,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage maritime et fluvial,"combustible liquide, HFO (heavy fuel oil)",kgCO2e/litre,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,2.93,2.89,0.0399,0,0,,,,,,,,,,,0,0
,Poste,14036,élément décomposé par poste et par gaz,Valide générique,HFO (Heavy Fuel Oil),ISO 8217 classes RME à RMK,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage maritime et fluvial,"combustible liquide, HFO (heavy fuel oil)",kgCO2e/litre,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,2.48,2.48,0,0,0,,,,,,,,,,,0,0
,Poste,14036,élément décomposé par poste et par gaz,Valide générique,HFO (Heavy Fuel Oil),ISO 8217 classes RME à RMK,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage maritime et fluvial,"combustible liquide, HFO (heavy fuel oil)",kgCO2e/litre,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,0.453,0.413,0.0399,0,0,,,,,,,,,,,0,0
,Elément,14038,élément décomposé par poste et par gaz,Valide générique,LFO (Light Fuel Oil),ISO 8217 classes RMA à RMD (maritime),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage maritime et fluvial,"combustible liquide, LFO (light fuel oil)",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,91.5,89.6,1.52,0,0.398,,,,,,,,,,,0,0
,Poste,14038,élément décomposé par poste et par gaz,Valide générique,LFO (Light Fuel Oil),ISO 8217 classes RMA à RMD (maritime),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage maritime et fluvial,"combustible liquide, LFO (light fuel oil)",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,75.5,75,0.06,0,0.398,,,,,,,,,,,0,0
,Poste,14038,élément décomposé par poste et par gaz,Valide générique,LFO (Light Fuel Oil),ISO 8217 classes RMA à RMD (maritime),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage maritime et fluvial,"combustible liquide, LFO (light fuel oil)",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,16.1,14.6,1.46,0,0,,,,,,,,,,,0,0
,Elément,14039,élément décomposé par poste et par gaz,Valide générique,LFO (Light Fuel Oil),ISO 8217 classes RMA à RMD (maritime),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage maritime et fluvial,"combustible liquide, LFO (light fuel oil), Info GES",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,déc-20,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,,,3.85,3.77,0.0637,0,0.0167,,,,,,,,,,,0,0
,Poste,14039,élément décomposé par poste et par gaz,Valide générique,LFO (Light Fuel Oil),ISO 8217 classes RMA à RMD (maritime),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage maritime et fluvial,"combustible liquide, LFO (light fuel oil), Info GES",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,déc-20,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Combustion,,3.17,3.15,2.52E-3,0,0.0167,,,,,,,,,,,0,0
,Poste,14039,élément décomposé par poste et par gaz,Valide générique,LFO (Light Fuel Oil),ISO 8217 classes RMA à RMD (maritime),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage maritime et fluvial,"combustible liquide, LFO (light fuel oil), Info GES",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,déc-20,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Amont,,0.676,0.615,0.0612,0,0,,,,,,,,,,,0,0
,Elément,14041,élément décomposé par poste et par gaz,Valide générique,LFO (Light Fuel Oil),ISO 8217 classes RMA à RMD (maritime),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage maritime et fluvial,"combustible liquide, LFO (light fuel oil)",kgCO2e/litre,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,3.05,3,0.0516,0,0,,,,,,,,,,,0,0
,Poste,14041,élément décomposé par poste et par gaz,Valide générique,LFO (Light Fuel Oil),ISO 8217 classes RMA à RMD (maritime),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage maritime et fluvial,"combustible liquide, LFO (light fuel oil)",kgCO2e/litre,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,2.48,2.48,0,0,0,,,,,,,,,,,0,0
,Poste,14041,élément décomposé par poste et par gaz,Valide générique,LFO (Light Fuel Oil),ISO 8217 classes RMA à RMD (maritime),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage maritime et fluvial,"combustible liquide, LFO (light fuel oil)",kgCO2e/litre,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,0.571,0.519,0.0516,0,0,,,,,,,,,,,0,0
,Elément,14043,élément décomposé par poste et par gaz,Valide générique,MDO (Marine Diesel Oil),ISO 8217 classes DMX à DMC,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage maritime et fluvial,"combustible liquide, MDO (marine diesel oil)",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,91.6,89.6,1.52,0,0.398,,,,,,,,,,,0,0
,Poste,14043,élément décomposé par poste et par gaz,Valide générique,MDO (Marine Diesel Oil),ISO 8217 classes DMX à DMC,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage maritime et fluvial,"combustible liquide, MDO (marine diesel oil)",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,16.1,14.6,1.46,0,0,,,,,,,,,,,0,0
,Poste,14043,élément décomposé par poste et par gaz,Valide générique,MDO (Marine Diesel Oil),ISO 8217 classes DMX à DMC,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage maritime et fluvial,"combustible liquide, MDO (marine diesel oil)",kgCO2e/GJ PCI,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,75.5,75,0.06,0,0.398,,,,,,,,,,,0,0
,Elément,14044,élément décomposé par poste et par gaz,Valide générique,MDO (Marine Diesel Oil),ISO 8217 classes DMX à DMC,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage maritime et fluvial,"combustible liquide, MDO (marine diesel oil), Info GES",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,déc-20,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,,,3.85,3.77,0.0637,0,0.0167,,,,,,,,,,,0,0
,Poste,14044,élément décomposé par poste et par gaz,Valide générique,MDO (Marine Diesel Oil),ISO 8217 classes DMX à DMC,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage maritime et fluvial,"combustible liquide, MDO (marine diesel oil), Info GES",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,déc-20,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Combustion,,3.17,3.15,2.52E-3,0,0.0167,,,,,,,,,,,0,0
,Poste,14044,élément décomposé par poste et par gaz,Valide générique,MDO (Marine Diesel Oil),ISO 8217 classes DMX à DMC,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage maritime et fluvial,"combustible liquide, MDO (marine diesel oil), Info GES",kgCO2e/kg,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,déc-20,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Amont,,0.676,0.615,0.0612,0,0,,,,,,,,,,,0,0
,Elément,14046,élément décomposé par poste et par gaz,Valide générique,MDO (Marine Diesel Oil),ISO 8217 classes DMX à DMC,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage maritime et fluvial,"combustible liquide, MDO (marine diesel oil)",kgCO2e/litre,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,3.05,3,0.0516,0,0,,,,,,,,,,,0,0
,Poste,14046,élément décomposé par poste et par gaz,Valide générique,MDO (Marine Diesel Oil),ISO 8217 classes DMX à DMC,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage maritime et fluvial,"combustible liquide, MDO (marine diesel oil)",kgCO2e/litre,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,2.48,2.48,0,0,0,,,,,,,,,,,0,0
,Poste,14046,élément décomposé par poste et par gaz,Valide générique,MDO (Marine Diesel Oil),ISO 8217 classes DMX à DMC,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage maritime et fluvial,"combustible liquide, MDO (marine diesel oil)",kgCO2e/litre,ADEME,,,,France continentale,France continentale,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,0.571,0.519,0.0516,0,0,,,,,,,,,,,0,0
,Elément,14048,élément décomposé par poste et par gaz,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur",kgCO2e/GJ PCI,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,85.3,83.6,1.59,0,0.159,,,,,,,,,,,0,0
,Poste,14048,élément décomposé par poste et par gaz,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur",kgCO2e/GJ PCI,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,70.2,70,0.09,0,0.159,,,,,,,,,,,0,0
,Poste,14048,élément décomposé par poste et par gaz,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur",kgCO2e/GJ PCI,ADEME,,,,Europe,Europe,Octobre 2014,Octobre 2014,Décembre 2017,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,15.1,13.6,1.5,0,0,,,,,,,,,,,0,0
